codigo_bo,nome_municipio,nome_delegacia,ano_ocorrencia,mes_ocorrencia,data_ocorrencia_bo,hora_ocorrencia_bo,periodo_ocorrencia,dia_semana,local_ocorrencia,bairro,logradouro,latitude,longitude,artigo_ocorrencia,tipo_ocorrencia
Kx1679,Sorocaba,Ddm Sorocaba,2023,8,2023-08-18,,Em Hora Incerta,Sexta-Feira,Casa,Parque Das Paineiras,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Art. 213 - Estupro,Estupro
Kd1887,Sorocaba,Ddm Sorocaba,2023,8,2023-08-02,13:00:00,Não Informado,Quarta-Feira,Casa,Parque Das Laranjeiras,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Lb6476,Sorocaba,Ddm Sorocaba,2023,8,2023-08-19,19:00:00,Não Informado,Sábado,Casa,Parque Das Laranjeiras,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Ld0914,Sorocaba,Ddm Sorocaba,2023,8,2023-08-22,13:30:00,Não Informado,Terça-Feira,Casa,Parque Das Paineiras,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Lf8628,Sorocaba,Ddm Sorocaba,2023,8,2023-08-25,13:30:00,Não Informado,Sexta-Feira,Casa,Jardim J S Carvalho,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Lj8069,Sorocaba,Ddm Sorocaba,2023,8,2023-08-28,20:30:00,Não Informado,Segunda-Feira,Casa,Jardim Guaiba Ii,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Ll8885,Sorocaba,Ddm Sorocaba,2023,8,2023-08-29,17:30:00,Não Informado,Terça-Feira,Casa,Vila Formosa,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Ke4537,Votorantim,Ddm Votorantim,2023,8,2023-08-01,07:00:53,Não Informado,Terça-Feira,Casa,Jardim Clarice I,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Ki0901,Votorantim,Ddm Votorantim,2023,8,2023-08-07,12:30:00,Não Informado,Segunda-Feira,Casa,Jardim Tatiana,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Kq4859,Votorantim,Ddm Votorantim,2023,8,2023-08-14,09:14:00,Não Informado,Segunda-Feira,Casa,Santos Dumont,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Ks4214,Votorantim,Ddm Votorantim,2023,8,2023-08-12,05:00:00,Não Informado,Sábado,Casa,Jardim Novo Mundo,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Kz3014,Votorantim,Ddm Votorantim,2023,8,2023-08-20,21:30:00,Não Informado,Domingo,Casa,Santo Antônio,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Ld9364,Sorocaba,Ddm Sorocaba,2023,8,2023-08-23,16:00:00,Não Informado,Quarta-Feira,Casa,Itapeva,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Lf6358,Votorantim,Ddm Votorantim,2023,8,2023-08-21,20:30:00,Não Informado,Segunda-Feira,Veículo Em Movimento,Jardim Clarice I,Avenida Gisele Constantino,-23.5539469,-47.4649302,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Lc8356,Votorantim,Ddm Votorantim,2023,8,2023-08-22,22:00:00,Não Informado,Terça-Feira,Casa,Bairro Rio Acima,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Furto (Art. 155),Furto - Outros
Kc6304,Votorantim,Ddm Votorantim,2023,8,2023-08-02,03:00:47,Não Informado,Quarta-Feira,Casa,Nova Votorantim,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Ku1491,Votorantim,Ddm Votorantim,2023,8,2023-08-15,06:00:52,Não Informado,Terça-Feira,Casa,Vila Nova,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Kw7584,Votorantim,Ddm Votorantim,2023,8,2023-08-18,11:00:00,Não Informado,Sexta-Feira,Casa,Area Rural,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Lb0773,Votorantim,Ddm Votorantim,2023,8,2023-08-21,10:00:00,Não Informado,Segunda-Feira,Casa,Area Rural,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Lf8526,Votorantim,Ddm Votorantim,2023,8,2023-08-24,17:30:43,Não Informado,Quinta-Feira,Casa,Vila Nova,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Lk0039,Votorantim,Ddm Votorantim,2023,8,2023-08-27,09:00:00,Não Informado,Domingo,Casa,Pró-Morar,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Lk2999,Votorantim,Ddm Votorantim,2023,8,2023-08-28,19:30:41,Não Informado,Segunda-Feira,Casa,Jardim Toledo,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Lb4736,Votorantim,Ddm Votorantim,2023,8,2023-08-18,19:00:17,Não Informado,Sexta-Feira,Casa,Parque Bela Vista,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Lb4300,Votorantim,Ddm Votorantim,2023,8,2023-08-22,12:20:50,Não Informado,Terça-Feira,Casa,Vossoroca,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Kz8983,Votorantim,Ddm Votorantim,2023,8,2023-08-19,08:00:59,Não Informado,Sábado,Casa,Vila Vasques,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Ld2183,Votorantim,Ddm Votorantim,2023,8,2023-08-23,15:00:00,Não Informado,Quarta-Feira,Ônibus/Lotação/Trolebus,Centro,Avenida Vereador Newton Vieira Soares,-23.5440747,-47.4463586,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Ln1006,Votorantim,Ddm Votorantim,2023,8,2023-08-31,09:00:48,Não Informado,Quinta-Feira,Casa,Bairro Da Chave,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Mu6244,Sorocaba,Ddm Sorocaba,2023,9,2023-09-26,,De Madrugada,Terça-Feira,Casa,Jardim Brasilandia,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Art. 213 - Estupro,Estupro
Lt5759,Sorocaba,Ddm Sorocaba,2023,9,2023-09-04,22:00:00,Não Informado,Segunda-Feira,Casa,Vila Fiori,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Mv5862,Sorocaba,Ddm Sorocaba,2023,9,2023-09-25,,A Noite,Segunda-Feira,Casas,Jardim Marco Antonio,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Mq7698,Sorocaba,Ddm Sorocaba,2023,9,2023-09-25,03:30:00,Não Informado,Segunda-Feira,Casa,Vila Nova,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Homicídio (Art. 121),Tentativa De Homicídio
Mw7696,Sorocaba,Ddm Sorocaba,2023,9,2023-09-28,12:00:00,Não Informado,Quinta-Feira,Via Pública,Granja Olga I,Avenida São Paulo,-23.4921064,-47.4120516,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Lq9903,Sorocaba,Ddm Sorocaba,2023,9,2023-09-04,11:30:00,Não Informado,Segunda-Feira,Casa,Jardim Dos Estados,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Mc2140,Sorocaba,Ddm Sorocaba,2023,9,2023-09-13,07:00:00,Não Informado,Quarta-Feira,Apartamento,Parque Campolim,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Mo1688,Sorocaba,Ddm Sorocaba,2023,9,2023-09-20,22:00:00,Não Informado,Quarta-Feira,Via Pública,Jardim America,Praca Chicago,-23.5163956,-47.4727691,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Mf6765,Sorocaba,Ddm Sorocaba,2023,9,2023-09-15,07:00:00,Não Informado,Sexta-Feira,Casa,Vila Zulmira,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Mi4251,Sorocaba,Ddm Sorocaba,2023,9,2023-09-17,18:20:00,Não Informado,Domingo,Casa,Jardim Zulmira,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Mu5671,Sorocaba,Ddm Sorocaba,2023,9,2023-09-27,14:20:00,Não Informado,Quarta-Feira,Via Pública,Vila Ondina,Rua Coronel Cavalheiros,-23.5029776549999,-47.455749194,Lesão Corporal Culposa Na Direção De Veículo Automotor (Art. 303),Lesão Corporal Culposa Por Acidente De Trânsito
Lz3390,Sorocaba,Ddm Sorocaba,2023,9,2023-09-11,14:58:00,Não Informado,Segunda-Feira,Via Pública,Jardim Santa Clara,Rua Doutor Braguinha,-23.498284434,-47.455645116,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Mm9838,Sorocaba,Ddm Sorocaba,2023,9,2023-09-16,,Pela Manhã,Sábado,Restaurante,Centro,Rua Leopoldo Machado,-23.5041985,-47.4529481,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Mo9063,Sorocaba,Ddm Sorocaba,2023,9,2023-09-20,,A Noite,Quarta-Feira,Casa,Aparecidinha,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Ly5893,Sorocaba,Ddm Sorocaba,2023,9,2023-09-11,06:30:00,Não Informado,Segunda-Feira,Casa,Jardim Novo Eldorado,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Mv3210,Sorocaba,Ddm Sorocaba,2023,9,2023-09-27,,Em Hora Incerta,Quarta-Feira,Berçário/Creche,Vila Angelica,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Lq4755,Sorocaba,Ddm Sorocaba,2023,9,2023-09-03,12:30:00,Não Informado,Domingo,Casa,Jardim Botucatu,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Lq8439,Sorocaba,Ddm Sorocaba,2023,9,2023-09-03,15:00:00,Não Informado,Domingo,Casa,Vila Helena,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Ls8744,Sorocaba,Ddm Sorocaba,2023,9,2023-09-02,04:00:00,Não Informado,Sábado,Via Pública,Jardim Tupinamba,Rua Waldo Kerche De Menezes,-23.480119,-47.4976742,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Lz3251,Sorocaba,Ddm Sorocaba,2023,8,2023-08-27,,Pela Manhã,Domingo,Casa,Habiteto,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Mc0727,Sorocaba,Ddm Sorocaba,2023,8,2023-08-28,02:00:00,Não Informado,Segunda-Feira,Apartamento,Parque Sao Bento,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Md8136,Sorocaba,Ddm Sorocaba,2023,9,2023-09-14,,De Madrugada,Quinta-Feira,Casa,Parque São Bento,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Me1829,Sorocaba,Ddm Sorocaba,2023,9,2023-09-04,,A Noite,Segunda-Feira,Casa,Não Informado,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Mi1838,Sorocaba,Ddm Sorocaba,2023,9,2023-09-16,20:00:00,Não Informado,Sábado,Casa,Loteamento Dinora Rosa,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Mk0906,Sorocaba,Ddm Sorocaba,2023,9,2023-09-18,20:00:00,Não Informado,Segunda-Feira,Casa,Parque São Bento,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Mr9593,Sorocaba,Ddm Sorocaba,2023,9,2023-09-24,23:00:00,Não Informado,Domingo,Casa,Implantacao,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Mu3353,Sorocaba,Ddm Sorocaba,2023,9,2023-09-26,,A Tarde,Terça-Feira,Casa,Jardim Sueli,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Mc6204,Sorocaba,Ddm Sorocaba,2023,9,2023-09-10,14:30:00,Não Informado,Domingo,Casa,Jardim Vera Cruz I,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Mw4089,Sorocaba,Ddm Sorocaba,2023,9,2023-09-28,,Em Hora Incerta,Quinta-Feira,Berçário/Creche,Jardim Santa Barbara,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Lu8672,Sorocaba,Ddm Sorocaba,2023,9,2023-09-06,14:30:00,Não Informado,Quarta-Feira,Casa,Parque Ouro Fino,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Homicídio (Art. 121),Homicídio Doloso
Mi0770,Sorocaba,Ddm Sorocaba,2023,9,2023-09-17,,A Noite,Domingo,Via Pública,Jardim Sao Marcos,Avenida Santa Cruz,-23.5149743119999,-47.49085595,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Ml1632,Sorocaba,Ddm Sorocaba,2023,9,2023-09-20,07:52:00,Não Informado,Quarta-Feira,Casa,Jardim Tropical,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Ml4217,Sorocaba,Ddm Sorocaba,2023,9,2023-09-20,07:00:00,Não Informado,Quarta-Feira,Apartamentos,Parque Esmeralda,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Lz6812,Sorocaba,Ddm Sorocaba,2023,8,2023-08-11,,A Noite,Sexta-Feira,Via Pública,Conj Hab Ulysses Guimaraes,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Art. 213 - Estupro,Estupro
Lo2776,Sorocaba,Ddm Sorocaba,2023,9,2023-09-01,06:09:00,Não Informado,Sexta-Feira,Casa,Parque Vitoria Regia,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Ly4472,Sorocaba,Ddm Sorocaba,2023,9,2023-09-10,07:30:00,Não Informado,Domingo,Casa,Jardim Das Bandeiras,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Mi5508,Sorocaba,Ddm Sorocaba,2023,9,2023-09-17,19:00:00,Não Informado,Domingo,Via Pública,Parque Vitoria Regia,Rua Clodoaldo Carlos Silva,-23.4285386239999,-47.4630556279999,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Mo3037,Sorocaba,Ddm Sorocaba,2023,9,2023-09-22,08:15:00,Não Informado,Sexta-Feira,Casa,Guaíba,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Mu5885,Sorocaba,Ddm Sorocaba,2023,9,2023-09-25,,A Noite,Segunda-Feira,Cortiço,Parque Das Laranjeiras,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Mw0745,Sorocaba,Ddm Sorocaba,2023,9,2023-09-27,,De Madrugada,Quarta-Feira,Via Pública,Jardim Casabranca I E Ii,Rua Bonifácio Péres Rodolfo,-23.4484091099999,-47.475916425,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Lr1209,Votorantim,Ddm Votorantim,2023,11,2017-11-13,15:30:00,Não Informado,Segunda-Feira,Casa,Serrano Ii,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Art. 213 - Estupro,Estupro
Ls8081,Votorantim,Ddm Votorantim,2023,9,2023-09-05,13:00:33,Não Informado,Terça-Feira,Casa,Vila Rodrigues,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Lr1209,Votorantim,Ddm Votorantim,2023,11,2017-11-13,15:30:00,Não Informado,Segunda-Feira,Casa,Serrano Ii,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Mc7678,Votorantim,Ddm Votorantim,2023,9,2023-09-11,07:20:06,Não Informado,Segunda-Feira,Casa,Jardim Clarice I,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Mo7174,Votorantim,Ddm Votorantim,2023,9,2023-09-21,19:00:29,Não Informado,Quinta-Feira,Casa,Santos Dumont,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Lq9995,Votorantim,Ddm Votorantim,2023,9,2023-09-03,19:00:51,Não Informado,Domingo,Casa,Carafá,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Ls8089,Votorantim,Ddm Votorantim,2023,9,2023-09-03,23:00:17,Não Informado,Domingo,Via Pública,Jardim Archilla,Avenida Otávio Augusto Rangel,-23.53335261,-47.4377174529999,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Mc2959,Votorantim,Ddm Votorantim,2023,9,2023-09-08,15:30:00,Não Informado,Sexta-Feira,Via Pública,Vila Nova,Avenida Pedro Augusto Rangel,-23.53843911,-47.4162768699999,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Mi4817,Votorantim,Ddm Votorantim,2023,9,2023-09-14,18:00:00,Não Informado,Quinta-Feira,Casa,Vila Nova,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Mo4650,Votorantim,Ddm Votorantim,2023,9,2023-09-21,03:00:00,Não Informado,Quinta-Feira,Casa,Vila Garcia,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Mr3140,Votorantim,Ddm Votorantim,2023,9,2023-09-24,18:00:49,Não Informado,Domingo,Casa,Vila Irineu,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Mt5861,Votorantim,Ddm Votorantim,2023,9,2023-09-26,22:15:00,Não Informado,Terça-Feira,Casa,Fornazari,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Lo7593,Votorantim,Ddm Votorantim,2023,9,2023-09-01,15:15:58,Não Informado,Sexta-Feira,Casa,Mirante Dos Ovins,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Mf4294,Votorantim,Ddm Votorantim,2023,9,2023-09-13,18:00:00,Não Informado,Quarta-Feira,Casa,Jardim Tatiana,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Mk2086,Votorantim,Ddm Votorantim,2023,7,2023-07-08,00:30:54,Não Informado,Sábado,Casa,Jardim Paraiso,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Mt7183,Votorantim,Ddm Sorocaba,2023,9,2022-09-09,,Em Hora Incerta,Sexta-Feira,Casa,Jardim Toledo,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Mv4457,Votorantim,Ddm Votorantim,2023,9,2023-09-27,20:05:00,Não Informado,Quarta-Feira,Casa,Jardim Antonio Rodrigues,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
My7808,Sorocaba,Ddm Sorocaba,2023,9,2023-09-30,10:00:00,Não Informado,Sábado,Salão De Beleza/Estética,Jardim Santa Rosália,Rua Morvan Dias Figueiredo,-23.4841316,-47.4414542,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Nb7085,Sorocaba,Ddm Sorocaba,2023,10,2023-10-02,15:00:00,Não Informado,Segunda-Feira,Casa,Vila Olimpia,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Nq6216,Sorocaba,Ddm Sorocaba,2023,10,2023-10-16,,De Madrugada,Segunda-Feira,Casa,Jardim Brasilandia,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Nx7107,Sorocaba,Ddm Sorocaba,2023,10,2023-10-20,01:00:00,Não Informado,Sexta-Feira,Casa,Jardim Goncalves,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Art. 213 - Estupro,Estupro
Ng4790,Sorocaba,Ddm Sorocaba,2023,10,2023-10-04,,De Madrugada,Quarta-Feira,Casa,Vila Colorau,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Furto (Art. 155),Furto De Veículo
Ns7419,Sorocaba,Ddm Sorocaba,2023,10,2023-10-15,15:00:00,Não Informado,Domingo,Casa,Jardim Pagliato,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Oc6453,Sorocaba,Ddm Sorocaba,2023,10,2023-10-24,17:30:00,Não Informado,Terça-Feira,Lojas,Vila Marta,Avenida General Carneiro,-23.5045779,-47.4747401,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Nz7940,Sorocaba,Ddm Sorocaba,2023,10,2023-10-17,,Em Hora Incerta,Terça-Feira,Casa,Vila Carvalho,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Na2840,Sorocaba,Ddm Sorocaba,2023,10,2023-10-02,13:20:00,Não Informado,Segunda-Feira,Casa,Vila Nova Esperanca,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Nz9244,Sorocaba,Ddm Sorocaba,2023,10,2023-10-14,,A Noite,Sábado,Praça,Centro,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Ok2117,Sorocaba,Ddm Sorocaba,2023,10,2023-10-29,,Em Hora Incerta,Domingo,Casa,Cajuru,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Nt1766,Sorocaba,Ddm Sorocaba,2023,10,2023-10-16,20:30:00,Não Informado,Segunda-Feira,Casa,Jardim Jatoba,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Nx8536,Sorocaba,Ddm Sorocaba,2023,10,2023-10-20,14:46:00,Não Informado,Sexta-Feira,Casa,Jardim Josane,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Nc8747,Sorocaba,Ddm Sorocaba,2023,10,2023-10-04,12:00:00,Não Informado,Quarta-Feira,Casa,Brigadeiro Tobias,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Nc6895,Sorocaba,Ddm Sorocaba,2023,10,2023-10-03,,Pela Manhã,Terça-Feira,Casa,Parque São Bento,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Art. 213 - Estupro,Estupro
Nc7506,Sorocaba,Ddm Sorocaba,2023,10,2023-10-03,11:00:00,Não Informado,Terça-Feira,Casa,Habiteto,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Art. 213 - Estupro,Estupro
Ng1540,Sorocaba,Ddm Sorocaba,2023,10,2023-10-01,,De Madrugada,Domingo,Chácara,Cruz De Ferro,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Art. 213 - Estupro,Estupro
Nu4152,Sorocaba,Ddm Sorocaba,2023,10,2023-10-17,,A Tarde,Terça-Feira,Ensino Fundamental,Jardim Sao Guilherme,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
Oe9234,Sorocaba,Ddm Sorocaba,2023,10,2023-10-09,,Em Hora Incerta,Segunda-Feira,Casa,Jardim Nogueira,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Estupro De Vulneravel (Art.217-A),Estupro De Vulnerável
My6720,Sorocaba,Ddm Sorocaba,2023,9,2023-09-30,20:10:00,Não Informado,Sábado,Via Pública,Parque Sao Bento,Rua Francisco Rubinho Orosco,-23.435296719,-47.5106610029999,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Nc6895,Sorocaba,Ddm Sorocaba,2023,10,2023-10-03,,Pela Manhã,Terça-Feira,Casa,Parque São Bento,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Nc7506,Sorocaba,Ddm Sorocaba,2023,10,2023-10-03,11:00:00,Não Informado,Terça-Feira,Casa,Habiteto,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Ng2425,Sorocaba,Ddm Sorocaba,2023,10,2023-10-03,02:00:42,Não Informado,Terça-Feira,Casa,Ipanema Ville,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Ng2639,Sorocaba,Ddm Sorocaba,2023,10,2023-10-05,23:20:00,Não Informado,Quinta-Feira,Casa,Jd Santa Marta,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
Nu1209,Sorocaba,Ddm Sorocaba,2023,10,2023-10-18,07:40:00,Não Informado,Quarta-Feira,Casa,Jardim Santa Esmeralda,Vedação Da Divulgação Dos Dados Relativos,0.0,0.0,Lesão Corporal (Art. 129),Lesão Corporal Dolosa
